853,"Ciências Sociais"
854,"Filosofia"
855,"Ciências da Religião"
856,"História"
857,"Economia"
858,"Psicologia (Psicologia Social)"
859,"Psicologia (Psicologia Clínica)"
860,"Administração"
861,"Ciências Contábeis e Atuariais"
862,"Direito"
863,"Serviço Social"
864,"Comunicação e Semiótica"
865,"Língua Portuguesa"
866,"Lingüística Aplicada ao Ensino de Línguas"
867,"Fonoaudiologia"
868,"Filosofia"
869,"Psicologia"
870,"Biblioteconomia e Ciência da Informação"
871,"Educação"
872,"Educação"
873,"Ciências Biológicas (Biologia Molecular)"
874,"Farmacologia"
875,"Microbiologia e Imunologia"
876,"Patologia"
877,"Medicina (Cardiologia)"
878,"Medicina (Neurocirurgia)"
879,"Medicina (Gastroenterologia Cirúrgica)"
880,"Medicina (Cirurgia Cardiovascular)"
881,"Medicina (Endocrinologia Clínica)"
882,"Gastroenterologia"
883,"Medicina (Obstetrícia)"
884,"Medicina (Ginecologia)"
885,"Medicina (Hematologia)"
886,"Medicina (Nefrologia)"
887,"Medicina (Neurologia)"
888,"Medicina (Otorrinolaringologia)"
889,"Medicina (Pediatria)"
890,"Medicina (Pneumologia)"
891,"Medicina (Urologia)"
892,"Medicina (Dermatologia)"
893,"Medicina (Oftalmologia)"
894,"Distúrbios da Comunicação Humana (Fonoaudiologia)"
895,"Técnicas Operatórias e Cirurgia Experimental"
896,"Medicina (Radiologia Clinica)"
897,"Doenças Infecciosas e Parasitárias"
898,"Reumatologia"
899,"Psiquiatria e Psicologia Médica"
900,"Psicobiologia"
901,"Morfologia"
902,"Enfermagem"
903,"Ortopedia e Traumatologia"
904,"Cirurgia Plástica Reparadora"
905,"Epidemiologia"
906,"Nutrição"
907,"Reabilitação"
908,"Cirurgia Pediátrica"
909,"Computação Aplicada"
910,"Meteorologia"
911,"Sensoriamento Remoto"
912,"Astrofísica"
913,"Engenharia e Tecnologia Espaciais"
914,"Geofísica Espacial"
915,"Física"
916,"Engenharia Eletrônica e Computação"
917,"Engenharia Aeronáutica e Mecânica"
918,"Engenharia de Infra-Estrutura Aeronáutica"
919,"Administração de Empresas"
920,"Economia de Empresas"
921,"Administração Pública e Governo"
922,"Física (IFT)"
923,"Medicina (Gastroenterologia)"
924,"Ciências da Religião"
925,"Psicologia da Saúde"
926,"Comunicação Social"
927,"Administração"
928,"Odontologia"
929,"Medicina (Cirurgia)"
930,"Medicina (Clínica Médica)"
931,"Medicina (Tocoginecologia)"
932,"Medicina (Pediatria)"
933,"Medicina (Otorrinolaringologia)"
934,"Odontologia"
935,"Ciências (Energia Nuclear na Agricultura) [Cena]"
936,"Engenharia Elétrica"
937,"Engenharia de Materiais"
938,"Biotecnologia Industrial"
939,"Ciências da Saúde"
940,"Educação"
941,"Direito"
942,"Medicina (Gastroenterologia Cirúrgica)"
943,"Medicina (Cirurgia de Cabeça e Pescoço)"
944,"Odontologia (Cirurgia e Traumatologia Buco-Maxilo Facial) [Araçatuba]"
945,"Odontologia (Odontopediatria) [Araçatuba]"
946,"Biotecnologia [Araraquara]"
947,"Educação Escolar [Araraquara]"
948,"Cirurgia [Botucatu]"
949,"Agronomia (Horticultura) [Botucatu]"
950,"Fisiopatologia em Clínica Médica [Botucatu]"
951,"Ciências Biológicas (Farmacologia) [Botucatu]"
952,"Pediatria [Botucatu]"
953,"Anestesiologia [Botucatu]"
954,"Ginecologia e Obstetrícia [Botucatu]"
955,"História [Franca]"
956,"Geografia [P. Prudente]"
957,"Ciências Cartográficas [P. Prudente]"
958,"Geociências (Geologia Regional) [Rio Claro]"
959,"Odontologia (Radiologia Odontológica) [S.J.Campos]"
960,"Odontologia (Prótese Parcial Fixa) [S.J.Campos]"
961,"Ortodontia [Piracicaba]"
962,"Educação"
963,"Ciências Geodésicas"
964,"Ciências (Bioquímica)"
965,"Botânica"
966,"Ciências Biológicas (Entomologia)"
967,"Genética"
968,"Biologia Celular e Molecular"
969,"Zoologia"
970,"História"
971,"Medicina (Cardiologia)"
972,"Medicina Interna"
973,"Medicina (Pediatria)"
974,"Ciências do Solo"
975,"Engenharia Florestal"
976,"Letras"
977,"Direito"
978,"Medicina (Clínica Cirúrgica)"
979,"Tecnologia de Alimentos"
980,"Física"
981,"Engenharia de Recursos Hídricos e Ambiental"
982,"Ciências Veterinárias"
983,"Desenvolvimento Econômico"
984,"Administração"
985,"Química"
986,"Antropologia Social"
987,"Geologia"
988,"Meio Ambiente e Desenvolvimento"
989,"Agronomia (Produção Vegetal)"
990,"Sociologia"
991,"Direito Negocial"
992,"Ciência de Alimentos"
993,"Genética e Melhoramento"
994,"Microbiologia"
995,"Medicina (Ciência da Saúde)"
996,"Saúde Coletiva"
997,"Ciência Animal"
998,"Letras"
999,"Agronomia"
1000,"Física"
1001,"Ciências Biológicas (Biologia Celular)"
1002,"Química"
1003,"Engenharia Química"
1004,"Educação"
1005,"Ecologia de Ambientes Aquáticos Continentais"
1006,"Zootecnia"
1007,"Agronomia"
1008,"Física"
1009,"Engenharia Elétrica e Informática Industrial"
1010,"Tecnologia"
1011,"Engenharia Agrícola"
1012,"Matemática e Computação Científica"
1013,"História"
1014,"Engenharia Elétrica"
1015,"Engenharia Mecânica"
1016,"Engenharia de Produção"
1017,"Odontologia"
1018,"Enfermagem"
1019,"Administração"
1020,"Direito"
1021,"Letras (Inglês e Literatura Correspondente)"
1022,"Literatura"
1023,"Lingüística"
1024,"Educação"
1025,"Geografia"
1026,"Antropologia Social"
1027,"Sociologia Política"
1028,"Aquicultura"
1029,"Física"
1030,"Ciência dos Alimentos"
1031,"Química"
1032,"Engenharia Civil"
1033,"Farmacologia"
1034,"Ciência da Computação"
1035,"Ciências Médicas"
1036,"Neurociências"
1037,"Engenharia Química"
1038,"Ciência e Engenharia de Materiais"
1039,"Economia"
1040,"Engenharia Ambiental"
1041,"Biotecnologia"
1042,"Psicologia"
1043,"Ciências Humanas"
1044,"Ciência e Engenharia de Materiais"
1045,"Ciências do Solo"
1046,"Educação"
1047,"Física"
1048,"Matemática"
1049,"Ciência da Computação"
1050,"Geociências"
1051,"Ciências Biológicas (Bioquimica)"
1052,"Botânica"
1053,"Ecologia"
1054,"Ciências Biológicas (Fisiologia)"
1055,"Genética e Biologia Molecular"
1056,"Ciências Biológicas (Neurociências)"
1057,"Sociologia"
1058,"Economia"
1059,"Engenharia Civil (Estruturas)"
1060,"Recursos Hídricos e Saneamento Ambiente"
1061,"Engenharia de Minas, Metalúrgica e de Materiais"
1062,"Medicina (Cardiologia)"
1063,"Medicina (Gastroenterologia)"
1064,"Medicina (Nefrologia)"
1065,"Medicina (Pneumologia)"
1066,"Ciências Farmacêuticas"
1067,"Administração"
1068,"Planejamento Urbano e Regional"
1069,"Economia Rural"
1070,"Ciências Veterinárias"
1071,"Letras"
1072,"Filosofia"
1073,"Ciência Política"
1074,"Antropologia Social"
1075,"Agronomia (Fitotecnia)"
1076,"Zootecnia"
1077,"Ciência do Solo"
1078,"Medicina (Clínica Médica)"
1079,"Química"
1080,"Direito"
1081,"História"
1082,"Música"
1083,"Engenharia Mecânica"
1084,"Psicologia do Desenvolvimento"
1085,"Microbiologia Agrícola e do Ambiente"
1086,"Arquitetura"
1087,"Medicina (Pediatria)"
1088,"Ciências do Movimento Humano"
1089,"Sensoriamento Remoto"
1090,"Odontologia (Patologia Bucal)"
1091,"Medicina Cirurgia"
1092,"Artes Visuais"
1093,"Ciências dos Materiais"
1094,"Biologia Animal"
1095,"Engenharia Química"
1096,"Engenharia de Produção"
1097,"Medicina (Endocrinologia)"
1098,"Matemática Aplicada"
1099,"Biologia Celular e Molecular"
1100,"Educação"
1101,"Filosofia"
1102,"Engenharia Elétrica"
1103,"Engenharia de Produção"
1104,"Ciência do Movimento Humano"
1105,"Agronomia"
1106,"Engenharia Agrícola"
1107,"Extensão Rural"
1108,"Zootecnia"
1109,"Medicina Veterinária"
1110,"Química"
1111,"Ciência e Tecnologia dos Alimentos"
1112,"Letras"
1113,"Engenharia Florestal"
1114,"Distúrbios da Comunicação Humana"
1115,"Ciência e Tecnologia Farmacêuticas"
1116,"Física"
1117,"Engenharia Civil"
1118,"Endodontia"
1119,"Odontologia (Cirurgia e Traumatologia Buco-Maxilo Facial)"
1120,"Zootecnia"
1121,"Veterinária"
1122,"Ciência e Tecnologia Agroindustrial"
1123,"Agronomia"
1124,"Epidemiologia"
1125,"Biotecnologia"
1126,"Educação"
1127,"Ciência e Tecnologia de Sementes"
1128,"Fisiologia Vegetal"
1129,"Oceanografia Biológica"
1130,"Educação Ambiental"
1131,"Engenharia Oceânica"
1132,"Oceanografia Física, Química e Geológica"
1133,"Educação"
1134,"Biociências (Zoologia)"
1135,"Filosofia"
1136,"História"
1137,"Psicologia"
1138,"Odontologia (Cirurgia e Traumatologia Buco-Maxilo Facial)"
1139,"Serviço Social"
1140,"Lingüística e Letras"
1141,"Odontologia (Estomatologia Clínica)"
1142,"Teologia"
1143,"Direito"
1144,"Medicina e Ciências da Saúde"
1145,"Engenharia Elétrica"
1146,"CIÊNCIA DA COMPUTAÇÃO"
1147,"Comunicação"
1148,"História"
1149,"Geologia"
1150,"Educação"
1151,"Ciência da Comunicação"
1152,"Biotecnologia"
1153,"Farmacologia"
1154,"Patologia"
1155,"Medicina (Hepatologia)"
1156,"Teologia"
1157,"Ciências da Saúde (Cardiologia)"
1158,"Desenvolvimento Regional"
1159,"Modelagem Matemática"
1160,"Educação nas Ciências"
1161,"Educação"
1162,"Agricultura Tropical"
1163,"Ecologia e Conservação da Biodiversidade"
1164,"Saúde e Ambiente"
1165,"Educação"
1166,"Saúde Coletiva"
1167,"Física"
1168,"Ecologia e Conservação"
1169,"Química"
1170,"Matemática"
1171,"História"
1172,"Medicina Tropical"
1173,"Letras e Lingüística"
1174,"Biologia"
1175,"Agronomia"
1176,"Educação"
1177,"Direito Agrário"
1178,"Física"
1179,"Filosofia"
1180,"Geografia"
1181,"Medicina Veterinária (Sanidade e Produção Animal)"
1182,"Engenharia Civil"
1183,"Educação"
1184,"Física"
1185,"Matemática"
1186,"Estatística e Métodos Quantitativos"
1187,"Química"
1188,"Geologia"
1189,"Ciências Biológicas (Biologia Molecular)"
1190,"Ecologia"
1191,"Sociologia"
1192,"Antropologia"
1193,"História"
1194,"Economia"
1195,"Psicologia"
1196,"Engenharia Elétrica"
1197,"Medicina Tropical"
1198,"Administração"
1199,"Direito"
1200,"Ciência da Informação"
1201,"Comunicação"
1202,"Fitopatologia"
1203,"Literatura"
1204,"Lingüística"
1205,"Medicina (Clínica Médica)"
1206,"Relações Internacionais"
1207,"Ciência Política"
1208,"Engenharia Mecânica"
1209,"Estudos Comparados sobre as Américas"
1210,"Transportes"
1211,"Patologia Molecular"
1212,"Geotecnia"
1213,"Ciência da Computação"
1214,"Nutrição Humana"
1215,"Política Social"
1216,"Estruturas e Construcao Civil"
1217,"Botânica"
1218,"CIÊNCIAS AGRÁRIAS"
1219,"Tecnologia Ambiental e Recursos Hídricos"
1220,"Arquitetura e Urbanismo"
1221,"Geografia"
1222,"Desenvolvimento Sustentável"
1223,"Biologia Animal"
1224,"Educação"
1225,"Ciências da Reabilitação"
1226,"Estudos Populacionais e Pesquisas Sociais"
1227,"Teologia"
1228,"Oncologia"
1229,"Medicina ( Ortopedia e Traumatologia )"
1230,"Patologia"
1231,"Princípios da Cirurgia"
1232,"Medicina Tropical e Infectologia"
1233,"Agronomia"
1234,"Medicina (Pediatria)"
1235,"Engenharia e Ciência de Alimentos"
1236,"Habitação: Planejamento e Tecnologia"
1237,"Direito"
1238,"Engenharia Elétrica"
1239,"Engenharia Mecânica"
1240,"Informática Aplicada"
1241,"Medicina (Pediatria)"
1242,"Psicologia Experimental: Análise do Comportamento"
1243,"Clínica Médica"
1244,"Economia Empresarial"
1245,"Geografia"
1246,"Saúde Coletiva"
1247,"Direito"
1248,"Geografia"
1249,"ENGENHARIA"
1250,"Engenharia e Ciência dos Materiais"
1251,"Produção Vegetal"
1252,"Ciências Sociais"
1253,"Física"
1254,"Desenvolvimento Regional e Meio Ambiente"
1255,"Desenvolvimento e Meio Ambiente"
1256,"Artes Cênicas"
1257,"Geografia"
1258,"Engenharia Elétrica e de Computação"
1259,"Engenharia Elétrica"
1260,"Saúde e Ambiente"
1261,"Ciências Farmacêuticas"
1262,"Comunicação Social"
1263,"Engenharia de Produção"
1264,"Estatística"
1265,"Genética"
1266,"Medicina (Obstetrícia e Ginecologia)"
1267,"Ciências Biológicas"
1268,"Engenharia de Materiais"
1269,"Ciências Jurídicas"
1270,"Engenharia de Produção"
1271,"Engenharia Mecânica"
1272,"Estatística"
1273,"Saúde Coletiva"
1274,"Comunicação e Informação"
1275,"Métodos Numéricos em Engenharia"
1276,"Informática"
1277,"Enfermagem"
1278,"Engenharia Elétrica"
1279,"Geografia"
1280,"Psicologia Social e Institucional"
1281,"Ciências Biológicas (Fisiologia)"
1282,"Informática"
1283,"Odontologia"
1284,"Saúde Coletiva"
1285,"Bioecologia Aquática"
1286,"Bioquímica"
1287,"Fitopatologia"
1288,"Zootecnia"
1289,"Agroecossistemas"
1290,"Educação Física"
1291,"Filosofia"
1292,"Metrologia Científica e Industrial"
1293,"Recursos Genéticos Vegetais"
1294,"Saúde Pública"
1295,"Ciências Biológicas (Bioquímica Toxicológica)"
1296,"Integração Latino-Americana"
1297,"Medicina de Urgência"
1298,"Clínica Médica"
1299,"Medicina Interna e Terapêutica"
1300,"Direito"
1301,"Química"
1302,"Sexologia"
1303,"Engenharia de Produção"
1304,"Arte"
1305,"Odontologia"
1306,"Ciências Florestais"
1307,"Direito"
1308,"Ciências Farmacêuticas [Araraquara]"
1309,"Ciências Jurídicas"
1310,"Engenharia Biomédica"
1311,"Agronomia"
1312,"Zootecnia [Ilha Solteira]"
1313,"Educação"
1314,"Microbiologia [Jaboticabal]"
1315,"Gerontologia"
1316,"Qualidade"
1317,"Engenharia Mecânica [Ilha Solteira]"
1318,"Ciência da Computação [Sp-Capital]"
1319,"Letras (Língua Literatura e Cultura Japonesa)"
1320,"Odontologia (Odontologia Restauradora) [Rib.Preto]"
1321,"Psicologia [Rib.Preto]"
1322,"Odontologia (Cirurgia e Traumatologia Buco-Maxilo Facial)"
1323,"Tocoginecologia"
1324,"Desenvolvimento e Meio Ambiente"
1325,"Design"
1326,"Ciência da Arte"
1327,"Comunicação, Imagem e Informação"
1328,"Neuroimunologia"
1329,"Saúde Pública [Nesc/Pe]"
1330,"Metrologia para a Qualidade Industrial"
1331,"Ciências Agrárias"
1332,"Matemática"
1333,"Engenharia"
1334,"Desenvolvimento e Meio Ambiente"
1335,"Desenvolvimento e Meio Ambiente"
1336,"Medicina (Cardiologia)"
1337,"História"
1338,"Química"
1339,"Física"
1340,"Fitossanidade"
1341,"Ecologia e Conservação de Recursos Naturais"
1342,"Ciências Biológicas (Doenças Parasitárias)"
1343,"Genética e Biologia Molecular"
1344,"Sustentabilidade Sócio-Econômica e Ambiental"
1345,"Recursos Naturais"
1346,"Agronegócios"
1347,"Administração Pública"
1348,"História Social"
1349,"Educação"
1350,"Sociologia"
1351,"Ciência de Alimentos"
1352,"Ciência Animal"
1353,"Engenharia e Ciência de Alimentos [Sjrp]"
1354,"Matemática Aplicada [Sjrp]"
1355,"Enfermagem"
1356,"Clínica Médica"
1357,"Medicina Interna"
1358,"Serviço Social"
1359,"Desenvolvimento Econômico, Espaço e Meio Ambiente"
1360,"Arquitetura e Urbanismo"
1361,"Administração"
1362,"Economia Social e do Trabalho"
1363,"História Econômica"
1364,"Direito"
1365,"Artes Visuais"
1366,"Engenharia Sanitária"
1367,"Engenharia Civil"
1368,"Engenharia de Energia"
1369,"Gestão Empresarial"
1370,"Agricultura Tropical e Subtropical"
1371,"Letras"
1372,"Distúrbios do Desenvolvimento"
1373,"Engenharia Mecânica"
1374,"Urbanismo"
1375,"Física"
1376,"Economia"
1377,"Lingüística Aplicada"
1378,"Enfermagem"
1379,"Psicanálise"
1380,"Agronomia (Produção Vegetal)"
1381,"Meteorologia"
1382,"Psicologia"
1383,"Artes Visuais"
1384,"História"
1385,"Geografia"
1386,"Engenharia"
1387,"Tecnologia Educacional nas Ciências da Saúde"
1388,"Engenharia de Produção"
1389,"Sistemas e Computação"
1390,"Biologia Vegetal"
1391,"Farmácia"
1392,"Agronomia (Ciências do Solo) [Jaboticabal]"
1393,"Filosofia [Marília]"
1394,"Estudos Lingüísticos [Sjrp]"
1395,"Administração de Empresas"
1396,"Engenharia de Produção"
1397,"Direito"
1398,"Ciências (Fisiopatologia Experimental)"
1399,"Biologia Comparada"
1400,"Ciências do Mar"
1401,"Disturbios da Comunicação"
1402,"Análise Regional"
1403,"Ciencias da Saude"
1404,"Historia"
1405,"Historia"
1406,"Odontologia (Endodontia)"
1407,"Educacao"
1408,"Odontologia"
1409,"Educação para a Ciência -UNESP-Bauru"
1410,"Ciencias e Praticas Educativas"
1411,"Historia da Ciencia"
1412,"Agricultura Familiares e Desenvolvimento Sustentavel"
1413,"Linguistica Aplicada"
1414,"Ciências Veterinarias"
1415,"Agronomia (Sistema de Producao ) - UNESP - Ilha Solteira"
1416,"Engenharia Eletrica"
1417,"Estomatopatologia"
1418,"Saude Coletiva-Unesp-Bot"
1419,"Ciencia da Motricidade Humana"
1420,"Educacao"
1421,"Historia- UEM/UEL"
1422,"História"
1423,"Psicologia"
1424,"Sociologia"
1425,"Oceanografia Quimica e Geologica"
1426,"Letras"
1427,"Musica"
1428,"Desenvolvimento Rural"
1429,"Ciencias Sociais"
1430,"Filosofia"
1431,"Ciências Contábeis"
1432,"Zootecnia-UFRPE-UFPB-UFC"
1433,"Estatistica"
1434,"Processos Biotecnologicos"
1435,"Odontologia(Periodontia)"
1436,"Medicina Veterinaria [Jaboticabal]"
1437,"Fisica - UEM-UEL"
1438,"Quimica"
1439,"Comunicação e Linguagens"
1440,"Comunicação e Mercado"
1441,"Ciência e Engenharia de Materiais"
1442,"Engenharia Mecânica"
1443,"Engenharia Elétrica"
1444,"Sociologia e Direito"
1445,"Gerontologia"
1446,"Eduacao,Arte e Historia da Cultura"
1447,"Zoologia de Vertebrados"
1448,"Farmacologia"
1449,"Ciências Fisiológicas- Fisiologia Animal Comparada"
1450,"Ciências Sociais"
1451,"Ciências Sociais"
1452,"Turismo e Hotelaria"
1453,"Administracao: Gestão Moderna de Negócios"
1454,"Econômia"
1455,"Direito"
1456,"Ciencias Criminais"
1457,"Direitos das Obrigacões"
1458,"Produção Animal"
1459,"Bioquimica Agricola"
1460,"Medicina Veterinaria Tropical"
1461,"CIÊNCIAS DO MOVIMENTO HUMANO"
1462,"Odontologia (Cirurgia e Traumatologia Buco-Maxilo Facial"
1463,"Odontologia"
1464,"Engenharia de Reservatorio e de Exploracao"
1465,"Ciências Fisiológicas"
1466,"História"
1467,"Economia Aplicada"
1468,"Modelagem Computacional"
1469,"Engenharia e Ciência de Materiais"
1470,"MICROBIOLOGIA"
1471,"ENGENHARIA DE ALIMENTOS"
1472,"Botânica"
1473,"Gerontologia Biomédica"
1474,"Computação Aplicada"
1475,"Epidemiologia"
1476,"ADMINISTRAÇÃO- UEM/UEL"
1477,"Agronomia"
1478,"QUÍMICA DOS RECURSOS NATURAIS"
1479,"ECONOMIA -Unesp Araraquara"
1480,"CIÊNCIAS SOCIAIS"
1481,"Engenharia Biomédica"
1482,"Biotecnologia"
1483,"REABILITAÇÃO ORAL- Araraquara"
1484,"FISIOPATOLOGIA CLÍNICA E EXPERIMENTAL"
1485,"RECURSOS FLORESTAIS-ESALQ"
1486,"ENGENHARIA MECÂNICA E DE MATERIAIS"
1487,"PSICOLOGIA"
1488,"Geociencias"
1489,"CIÊNCIAS DO AMBIENTE E SUSTENTABILIDADE NA AMAZÔNIA"
1490,"CIÊNCIAS AGRÁRIAS"
1491,"FISICA QUIMICA E NEUROCIÊNCIAS"
1492,"LETRAS"
1493,"CIÊNCIA DA NUTRIÇÃO"
1494,"FISICA APLICADA"
1495,"SERVIÇO SOCIAL E POLÍTICA SOCIAL"
1496,"PSICOLOGIA-Assis"
1497,"AGRONOMIA"
1498,"Ciências Biológicas"
1499,"Geografia, Meio Ambiente e Desenvolvimento"
1500,"Ciências e Engenharia de Petróleo"
1501,"BIOLOGIA EXPERIMENTAL"
1502,"EDUCAÇÃO-Formação de Professores"
1503,"PSICOLOGIA"
1504,"Ciências da Religião"
1505,"ENGENHARIA AMBIENTAL URBANA"
1506,"CIÊNCIA DE MATERIAIS"
1507,"Química"
1508,"MATERIAIS PARA ENGENHARIA"
1509,"Estudos da Linguagem"
1510,"Engenharia e Ciência dos Materiais"
1511,"Física"
1512,"CIÊNCIA DOS MATERIAIS"
1513,"ENSINO, FILOSOFIA E HISTÓRIA DAS CIÊNCIAS"
1514,"Informática na Educação"
1515,"Meteorologia"
1516,"ENGENHARIA ELETRICA"
1517,"Ciências Farmaceuticas"
1518,"ENGENHARIA CIVIL"
1519,"GENÉTICA E BIOLOGIA MOLECULAR"
1520,"ENGENHARIA QUÍMICA"
1521,"BIOMETRIA"
1522,"ARQUITETURA E URBANISMO"
1523,"ECOLOGIA E BIOMONITORAMENTO"
1524,"Analises Clinicas"
1525,"CIÊNCIAS DA SAÚDE"
1526,"Biologia"
1527,"BIOLOGIA AMBIENTAL"
1528,"CONSTRUÇÃO CIVIL"
1529,"RADIOPROTEÇÃO E DOSIMETRIA"
1530,"Microbiologia Agrícola"
1531,"Biotecnologia"
1532,"ENGENHARIA QUIMICA"
1533,"Física"
1534,"CIÊNCIAS FARMACÊUTICAS: INSUMOS E MEDICAMENTOS"
1535,"Odontologia"
1536,"Tecnologias Ambientais"
1537,"Ciência da Computação"
1538,"SERVIÇO SOCIAL"
1539,"FÍSICA-RC"
1540,"HISTÓRIA DAS CIÊNCIAS"
1541,"Saúde na Comunidade (Ribeirão Preto)"
1542,"EDUCAÇÃO"
1543,"ODONTOLOGIA-UFPB/UFBA"
1544,"ADMINISTRAÇÃO DE EMPRESAS"
1545,"Ciencias Agrarias"
1546,"COMUNICAÇÃO"
1547,"Engenharia Mecânica"
1548,"PSICOLOGIA CLÍNICA"
1549,"ENGENHARIA QUÍMICA"
1550,"Psicologia"
1551,"Aquicultura"
1552,"Psiquiatria"
1553,"Engenharia de Materiais"
1554,"Educação"
1555,"Psicologia"
1556,"ODONTOLOGIA (BIOPATOLOGIA BUCAL)"
1557,"Música"
1558,"Biologia Animal-SJRP"
1559,"ENGENHARIA CIVIL"
1560,"Engenharia de Transportes"
1561,"Planejamento e Gestão Ambiental"
1562,"Letras (História da Literatura)"
1563,"Enfermagem"
1564,"Matemática Aplicada"
1565,"Engenharia Civil"
1566,"CIÊNCIAS GEODÉSICAS E TECNOLOGIAS DA GEOINFORMAÇÃO"
1567,"Ciências Contábeis"
1568,"CIÊNCIAS BIOLÓGICAS"
1569,"DIREITO TRIBUTÁRIO E EMPRESARIAL"
1570,"EDUCAÇÃO"
1571,"Educação"
1572,"Saúde e Comportamento"
1573,"Economia de Empresas"
1574,"POLÍTICAS SOCIAIS"
1575,"ECOLOGIA DE AGROECOSSISTEMAS"
1576,"Fisiopatologia Médica"
1577,"Engenharia de Alimentos"
1578,"CIÊNCIAS BIOLÓGICAS: FARMACOLOGIA BIOQUÍMICA MOLECULAR"
1579,"BIOLOGIA VEGETAL"
1580,"Botânica"
1581,"Engenharia Ambiental"
1582,"Lingüística"
1583,"Agriculturas Amazônicas"
1584,"Ciência Animal"
1585,"Agroecologia"
1586,"Ensino das Ciências"
1587,"Literatura e Diversidade Cultural"
1588,"Redes de Computadores"
1589,"Medicina (Clínica Obstétrica)"
1590,"Tisiologia e Pneumologia"
1591,"Medicina (Ginecologia)"
1592,"Engenharia de Reservatório e de Exploração"
1593,"Música"
1594,"Engenharia de Barragens"
1595,"Odontologia"
1596,"Modelagem Matemática em Finanças"
1597,"Pesquisa e Desenvolvimento (Biotecnologia Médica)"
1598,"Economia da Saúde"
1599,"Fisiologia do Exercício"
1600,"Tecnologia Ambiental"
1601,"Clínica Odontológica"
1602,"Engenharia de Produção"
1603,"Patologia Tropical"
1604,"Ciências Farmacêuticas"
1605,"Enfermagem"
1606,"Filosofia"
1607,"Ciências da Saúde"
1608,"Gestão Pública para o Desenvolvimento do Nordeste"
1609,"Educação e Contemporaneidade"
1610,"Sistemas de Gestão"
1611,"Engenharia de Computação"
1612,"Direito"
1613,"Direito"
1614,"Promoção de Saúde"
1615,"Lasers em Odontologia"
1616,"Projeto e Operação de Sistemas Nucleares"
1617,"Ciências"
1618,"Serviço Social"
1619,"Odontologia (Radiologia Buco-Maxilo-Facial)"
1620,"Nutrição Humana"
1621,"Planejamento Urbano e Regional"
1622,"Bioengenharia"
1623,"Ortodontia"
1624,"Odontologia"
1625,"Odontologia (Implantologia)"
1626,"Odontologia"
1627,"Tecnologia Ambiental"
1628,"Engenharia de Computação"
1629,"Serviço Social e Política Social"
1630,"Letras e Cultura Regional"
1631,"Turismo"
1632,"Direito"
1633,"Saúde Coletiva"
1634,"Engenharia: Energia, Ambiente e Materiais"
1635,"Letras"
1636,"Gestão do Patrimônio Cultural"
1637,"Engenharia de Processos"
1638,"Recursos Pesqueiros e Aquicultura"
1639,"Química"
1640,"Ciências Ambientais"
1641,"Ciencias Biologicas (Zoologia)"
1642,"Filosofia"
1643,"Psicologia"
1644,"Ciências Ambientais"
1645,"Ciências Veterinárias"
1646,"Ciências Econômicas"
1647,"Agronomia ( Fitotecnia)"
1648,"ENGENHARIA ELETRICA"
1649,"CIÊNCIAS FARMACÊUTICAS"
1650,"DIREITO POLÍTICO E ECONÔMICO"
1651,"ENGENHARIA ELETRICA"
1652,"Filosofia"
1653,"Nutrição"
1654,"Arquitertura e Urbanismo"
1655,"Engenharia Urbana ( J.Pessoa)"
1656,"QUÍMICA ANALÍTICA"
1657,"Educação"
1658,"CIÊNCIAS DA RELIGIÃO"
1659,"Ecologia e Manejo de Recursos Naturais"
1660,"Matemática Computacional"
1661,"Odontopediatria [Rib. Preto]"
1662,"Ciências da Saúde"
1663,"Administração"
1664,"Política Social"
1665,"CIÊNCIAS FLORESTAIS"
1666,"Ciências da Saúde"
1667,"Administração"
1668,"Ciências Contábeis"
1669,"Direito"
1670,"Ciências da Reabilitação"
1671,"GESTÃO DE POLÍTICAS PÚBLICAS"
1672,"Ciência da Informação"
1673,"Engenharia de Edificações e Saneamento"
1674,"Biotecnologia"
1675,"Zoologia"
1676,"Ensino de Ciência e Educação Matemática"
1677,"Patologia Experimental"
1678,"Educação Científica e Tecnológica"
1679,"Engenharia Ambiental"
1680,"Economia"
1681,"Educação de Ciências e Matemática"
1682,"Vigilãncia Sanitária"
1683,"Teatro"
1684,"Ciência da Computação"
1685,"Filosofia"
1686,"CIÊNCIA DA COMPUTAÇÃO"
1687,"Odontologia"
1688,"Educação"
1689,"Comunicação"
1690,"BIODIVERSIDADE VEGETAL E MEIO AMBIENTE"
1691,"Educação"
1692,"Engenharia Civil"
1693,"Geografia"
1694,"Filosofia"
1695,"GENÉTICA E BIOLOGIA MOLECULAR"
1696,"Literatura e Crítica Literária"
1697,"ENTOMOLOGIA E CONSERVAÇÃO DA BIODIVERSIDADE"
1698,"Pós-Graduação em Quimica"
1699,"Direito"
1700,"Direito Processual e Cidadania"
1701,"Genética e Melhoramento"
1702,"Ciência e Tecnologia das Radiações e dos Materias"
1703,"ENFERMAGEM NA SAÚDE DO ADULTO"
1704,"Mestrado em Educação"
1705,"Enfermagem"
1706,"Psicologia"
1707,"Lingüística"
1708,"Engenharia de Produção"
1709,"Patologia Tropical"
1710,"Agriculturas Amazônicas"
1711,"Ciência Animal"
1712,"Educação Em Ciências e Matemáticas"
1713,"Ciências Sociais"
1714,"Programa de Pós-Graduação Em Economia"
1715,"Sustentabilidade de Ecossistemas"
1716,"Agroecologia"
